,Index,display_url,comments,is_video,likes,caption,labels,labels_strings,likes_normalized,comments_normalized,engagement_score,engagement,caption+labels,label_tokens,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
300,323,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70699217_103336154374826_6094113053788671423_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=d1b9ebfaba065c6444d5c15878f7b831&oe=5E717AE5,1791,False,310930,"Photos Robin Hammond @hammond_robin | Today is World Mental Health Day. The focus this year is suicide. Close to 800,000 die due to suicide every year—it’s the second  leading cause of death among 15-29-year-olds. Refugees are particularly vulnerable. On the Greek Island of Lesbos, self-harm and attempted suicide rates among refugees are alarmingly high, especially with children. In July and August, 73 children were referred to @DoctorsWithoutBorders (MSF) mental health teams three had attempted to kill themselves, and 17 were self-harming. Ten of the 73 children were under the age of six. MSF has been calling for their emergency evacuation. Declan Barry of MSF said: ""These children come from countries that are at war, where they have experienced extreme levels of violence and trauma. Rather than receiving care and protection in Europe, they are instead subjected to ongoing fear, stress and episodes of further violence."" To see more from this series please follow @onedayinmyworld. #WorldMentalHealthDay'","['water', 'people', 'blue', 'yellow', 'standing', 'sky', 'fun', 'sea', 'vacation', 'child']",water people blue yellow standing sky fun sea vacation child,0.19239312970958805,0.1375893062917723,0.15951083565889862,1,"Photos Robin Hammond @hammond_robin | Today is World Mental Health Day. The focus this year is suicide. Close to 800,000 die due to suicide every year—it’s the second  leading cause of death among 15-29-year-olds. Refugees are particularly vulnerable. On the Greek Island of Lesbos, self-harm and attempted suicide rates among refugees are alarmingly high, especially with children. In July and August, 73 children were referred to @DoctorsWithoutBorders (MSF) mental health teams three had attempted to kill themselves, and 17 were self-harming. Ten of the 73 children were under the age of six. MSF has been calling for their emergency evacuation. Declan Barry of MSF said: ""These children come from countries that are at war, where they have experienced extreme levels of violence and trauma. Rather than receiving care and protection in Europe, they are instead subjected to ongoing fear, stress and episodes of further violence."" To see more from this series please follow @onedayinmyworld. #WorldMentalHealthDay' water people blue yellow standing sky fun sea vacation child","['water', 'people', 'blue', 'yellow', 'standing', 'sky', 'fun', 'sea', 'vacation', 'child']",0.010005404241383076,0.010002244263887405,0.680279016494751,0.010000097565352917,0.01000036671757698,0.010000965557992458,0.010003904812037945,0.23970338702201843,0.010003484785556793,0.010001173242926598
301,325,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70473688_572908183452190_7610366300491066375_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=110&oh=b400e022032c31d4fa154d8403ee6d55&oe=5E6E51EC,846,False,255644,"Photo by Ed Kashi @edkashi | A fish runner stops for his portrait near St. Lucia, Madagascar, in 2010. This image was part of the work I produced from my Prix Pictet award the focus of the work was #sustainability. #madagascar #africa #fish #portrait'","['adaptation', 'soil']",adaptation soil,0.1581839939905378,0.06499193362525928,0.1022687577713707,0,"Photo by Ed Kashi @edkashi | A fish runner stops for his portrait near St. Lucia, Madagascar, in 2010. This image was part of the work I produced from my Prix Pictet award the focus of the work was #sustainability. #madagascar #africa #fish #portrait' adaptation soil","['adaptation', 'soil']",0.05001463741064072,0.05000012740492821,0.050016433000564575,0.050023775547742844,0.05001304671168327,0.05000012740492821,0.05000012740492821,0.05000012740492821,0.5499314665794373,0.05000012740492821
302,326,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72363297_2418748458367905_3495961074054750174_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=6f1a8cc5384d32d6db49eb040c777e4f&oe=5E6DB75D,815,False,233571,"Photo by Sara Hylton @sarahyltonphoto | Pakistani-Americans celebrate a wedding in Queens, New York. This remains one of my most cherished photographs. Its vibrance and energy represent the things I love about New York, the elements that continue to bring me back to this city. For more stories follow me @sarahyltonphoto.'","['people', 'event', 'tradition', 'ceremony', 'dress', 'design', 'smile', 'sari', 'happy', 'formal', 'wear']",people event tradition ceremony dress design smile sari happy formal wear,0.14452595664425494,0.06261043251133133,0.09537664216450077,0,"Photo by Sara Hylton @sarahyltonphoto | Pakistani-Americans celebrate a wedding in Queens, New York. This remains one of my most cherished photographs. Its vibrance and energy represent the things I love about New York, the elements that continue to bring me back to this city. For more stories follow me @sarahyltonphoto.' people event tradition ceremony dress design smile sari happy formal wear","['people', 'event', 'tradition', 'ceremony', 'dress', 'design', 'smile', 'sari', 'happy', 'formal', 'wear']",0.01666695810854435,0.016668008640408516,0.01666688732802868,0.016666706651449203,0.016666706651449203,0.01666676439344883,0.016666706651449203,0.016666706651449203,0.8499978184700012,0.016666794195771217
303,327,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70515531_2445758885750400_7635511602296946309_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=6330775c8a9be8ccb53b4f25f2fbb975&oe=5E6FC2C5,793,False,376736,"Photo by Pete McBride @pedromcbride | Misty Mountains: Fog settling over the Himalaya creates a beautiful landscape, but the scene it mirrors in northern India’s cities is less idyllic. Delhi’s geographic position worsens its smog problem, which is further spread by winds that pick up dust and sulphur dioxide particles and carry them across the country. Those pollutants then become trapped and accumulate over the northern plains. In the winter, smog levels are 40-80% higher when the winds drop off and are unable to blow air pollutants out of the region. Earlier this year, smog in Delhi reached emergency levels, sounding the alarm to address the unchecked development that has led to India claiming 14 of the world’s 15 most polluted cities. For more on development around the world, follow @pedromcbride. #pollution #India #Delhi #Himalaya'","['mountainous', 'landforms', 'mountain', 'sky', 'highland', 'ridge', 'mountain', 'range', 'atmospheric', 'phenomenon', 'hill', 'mist', 'cloud']",mountainous landforms mountain sky highland ridge mountain range atmospheric phenomenon hill mist cloud,0.2331116911017636,0.060920334946608284,0.1297968774086704,1,"Photo by Pete McBride @pedromcbride | Misty Mountains: Fog settling over the Himalaya creates a beautiful landscape, but the scene it mirrors in northern India’s cities is less idyllic. Delhi’s geographic position worsens its smog problem, which is further spread by winds that pick up dust and sulphur dioxide particles and carry them across the country. Those pollutants then become trapped and accumulate over the northern plains. In the winter, smog levels are 40-80% higher when the winds drop off and are unable to blow air pollutants out of the region. Earlier this year, smog in Delhi reached emergency levels, sounding the alarm to address the unchecked development that has led to India claiming 14 of the world’s 15 most polluted cities. For more on development around the world, follow @pedromcbride. #pollution #India #Delhi #Himalaya' mountainous landforms mountain sky highland ridge mountain range atmospheric phenomenon hill mist cloud","['mountainous', 'landforms', 'mountain', 'sky', 'highland', 'ridge', 'mountain', 'range', 'atmospheric', 'phenomenon', 'hill', 'mist', 'cloud']",0.01250002533197403,0.01250002533197403,0.012500157579779625,0.01250002533197403,0.012500403448939323,0.012500678189098835,0.8874976634979248,0.012500571087002754,0.01250002533197403,0.012500421144068241
304,328,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/69990455_192316628463560_8341367635527164009_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=61840648a1ca283d1d6e207f88e7af2e&oe=5E6A4211,1251,False,352816,"Photo by Simon Norfolk @simonnorfolkstudio I Oscar Niemeyer, who died in 2012, was a Brazilian architect considered to be one of the key figures in the development of modern architecture. Niemeyer was best known for his design of civic buildings for Brasília, a planned city that became Brazil's capital in 1960, as well as his collaboration with other architects on the headquarters of the United Nations in New York.\nAt the National Congress of Brazil, the downturned disk holds the senate while the upturned bowl holds the chamber of deputies. The two towers are the administration buildings for the respective chambers. Follow me @simonnorfolkstudio for updates, outtakes, unpublished, and archive material. #photojournalism #documentaryphotography #simonnorfolk #lowlight #light""","['sky', 'reflection', 'water', 'horizon', 'architecture', 'atmosphere', 'sunset', 'calm', 'reflecting', 'pool', 'cloud']",sky reflection water horizon architecture atmosphere sunset calm reflecting pool cloud,0.21831079166248998,0.09610509333947914,0.1449873726686835,1,"Photo by Simon Norfolk @simonnorfolkstudio I Oscar Niemeyer, who died in 2012, was a Brazilian architect considered to be one of the key figures in the development of modern architecture. Niemeyer was best known for his design of civic buildings for Brasília, a planned city that became Brazil's capital in 1960, as well as his collaboration with other architects on the headquarters of the United Nations in New York.\nAt the National Congress of Brazil, the downturned disk holds the senate while the upturned bowl holds the chamber of deputies. The two towers are the administration buildings for the respective chambers. Follow me @simonnorfolkstudio for updates, outtakes, unpublished, and archive material. #photojournalism #documentaryphotography #simonnorfolk #lowlight #light"" sky reflection water horizon architecture atmosphere sunset calm reflecting pool cloud","['sky', 'reflection', 'water', 'horizon', 'architecture', 'atmosphere', 'sunset', 'calm', 'reflecting', 'pool', 'cloud']",0.012500355951488018,0.012500063516199589,0.012500397861003876,0.012500063516199589,0.012500324286520481,0.18284809589385986,0.5079516172409058,0.22169731557369232,0.012501419521868229,0.012500304728746414
305,329,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70367507_158647715240307_7084785056123191622_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=15bedb99e6b8503147568f6f1a90703b&oe=5E87AD63,1086,False,367135,"Photo by Thomas Peschak @thomaspeschak | In a small lagoon in the Maldives, manta rays are drawn to boat lights like moths to a flame. Plankton accumulates under the lights, and enterprising mantas swoop in to take advantage of such a concentrated free meal. For more nocturnal manta ray encounters follow @thomaspeschak.'","['manta', 'ray', 'rays', 'and', 'skates', 'fish', 'underwater', 'stingray', 'water', 'cartilaginous', 'fish', 'marine', 'biology', 'organism', 'darkness']",manta ray rays and skates fish underwater stingray water cartilaginous fish marine biology organism darkness,0.22717091202498826,0.08342936160405623,0.14092598177242904,1,"Photo by Thomas Peschak @thomaspeschak | In a small lagoon in the Maldives, manta rays are drawn to boat lights like moths to a flame. Plankton accumulates under the lights, and enterprising mantas swoop in to take advantage of such a concentrated free meal. For more nocturnal manta ray encounters follow @thomaspeschak.' manta ray rays and skates fish underwater stingray water cartilaginous fish marine biology organism darkness","['manta', 'ray', 'rays', 'skates', 'fish', 'underwater', 'stingray', 'water', 'cartilaginous', 'fish', 'marine', 'biology', 'organism', 'darkness']",0.8999930620193481,0.011111365631222725,0.011111374944448471,0.011111272498965263,0.011111307889223099,0.01111147552728653,0.011111335828900337,0.01111644133925438,0.011111185885965824,0.011111133731901646
306,330,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/70241560_177335836780232_1637244966778085644_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=1bbb04577bdbc0b03991126c65822467&oe=5E866133,6680,False,1320007,"Photo by George Steinmetz @geosteinmetz | The ""prow"" of Mt. Roraima, one of the most spectacular tepuis in Canaima National Park, straddles the border of Venezuela, Guyana, and Brazil. Over 7,000 feet tall, it\'s a remnant of the supercontinent Gondwana, and was fictionalized in the movie ""Up."" The heavily eroded limestone plateau is home to endemic varieties of carnivorous plants and animals. With thanks to Francisco Salas Roche for the offer to fly me around his native land.  To explore more of our world from above, follow @geosteinmetz. #UNESCOWorldHeritage #tepuis'","['mountainous', 'landforms', 'cliff', 'formation', 'escarpment', 'rock', 'mountain', 'geology', 'geological', 'phenomenon', 'sky', 'klippe']",mountainous landforms cliff formation escarpment rock mountain geology geological phenomenon sky klippe,0.8167763740023933,0.513175078743182,0.6346155968468665,1,"Photo by George Steinmetz @geosteinmetz | The ""prow"" of Mt. Roraima, one of the most spectacular tepuis in Canaima National Park, straddles the border of Venezuela, Guyana, and Brazil. Over 7,000 feet tall, it\'s a remnant of the supercontinent Gondwana, and was fictionalized in the movie ""Up."" The heavily eroded limestone plateau is home to endemic varieties of carnivorous plants and animals. With thanks to Francisco Salas Roche for the offer to fly me around his native land.  To explore more of our world from above, follow @geosteinmetz. #UNESCOWorldHeritage #tepuis' mountainous landforms cliff formation escarpment rock mountain geology geological phenomenon sky klippe","['mountainous', 'landforms', 'cliff', 'formation', 'escarpment', 'rock', 'mountain', 'geology', 'geological', 'phenomenon', 'sky', 'klippe']",0.01428581029176712,0.01428581029176712,0.014286035671830177,0.01428581029176712,0.014288835227489471,0.014287129044532776,0.7037764191627502,0.014286478981375694,0.1819313019514084,0.01428636722266674
307,331,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71830626_495306864356981_5340960458808468030_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=105&oh=56cfa84446e21878c6a30f05f78c79fd&oe=5E889FD5,2964,False,390599,"Photo by Kitra Cahana @kitracahana | A devotee of the cult of Maria Lionza jumps through a bonfire during the Baile en Candela, an annual celebration honoring the goddess Maria Lionza, on Venezuela’s Sorte Mountain. The pilgrims claim they do not feel any pain while they are possessed by spirits. I took this photograph ten years ago as a photography intern for @natgeo. It was 2009 and the first story I ever shot for the magazine. Over the next week, I'll share more images from the story on the cult of Maria Lionza @kitracahana. #marialionza #venezuela #spiritpossession #sortemountain #fire""","['fire', 'flame', 'heat', 'bonfire', 'campfire', 'event', 'night']",fire flame heat bonfire campfire event night,0.24168965384953325,0.22770223553814242,0.23329720286269875,1,"Photo by Kitra Cahana @kitracahana | A devotee of the cult of Maria Lionza jumps through a bonfire during the Baile en Candela, an annual celebration honoring the goddess Maria Lionza, on Venezuela’s Sorte Mountain. The pilgrims claim they do not feel any pain while they are possessed by spirits. I took this photograph ten years ago as a photography intern for @natgeo. It was 2009 and the first story I ever shot for the magazine. Over the next week, I'll share more images from the story on the cult of Maria Lionza @kitracahana. #marialionza #venezuela #spiritpossession #sortemountain #fire"" fire flame heat bonfire campfire event night","['fire', 'flame', 'heat', 'bonfire', 'campfire', 'event', 'night']",0.03333344683051109,0.03333344683051109,0.03333344683051109,0.03333344683051109,0.03333344683051109,0.36666256189346313,0.033337030559778214,0.03333344683051109,0.366666316986084,0.03333344683051109
308,332,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72555525_172367233916223_8866522403641419630_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=32f6b27a2261c4f7c6da090857346626&oe=5E744496,1168,False,392418,"Photo by Michael Yamashita @yamashitaphoto | I'm mesmerized by the emerald waters of high-altitude Tibetan lakes, like this nameless one on route G317 to Lhasa. They're so striking in contrast to the surrounding monochromatic grasslands. These lakes, often made of saltwater, have a mineral content that gives them a green glow. People believe the lakes have spirits and therefore are worshiped by kora, a pilgrimage or circumambulation. The water is not used for anything, no fishing, bathing, boating, or washing—just looked at and admired. And thanks to the lone nomad who happened to be walking by to complete the picture. I wonder where she could be walking in the middle of nowhere. She has a long way to go. #tibet #tibetancolors #tibetanlakes #nomad""","['sky', 'sea', 'horizon', 'ocean', 'blue', 'water', 'green', 'beach', 'shore', 'yellow']",sky sea horizon ocean blue water green beach shore yellow,0.24281519047495295,0.08972881616347853,0.1509633658880683,1,"Photo by Michael Yamashita @yamashitaphoto | I'm mesmerized by the emerald waters of high-altitude Tibetan lakes, like this nameless one on route G317 to Lhasa. They're so striking in contrast to the surrounding monochromatic grasslands. These lakes, often made of saltwater, have a mineral content that gives them a green glow. People believe the lakes have spirits and therefore are worshiped by kora, a pilgrimage or circumambulation. The water is not used for anything, no fishing, bathing, boating, or washing—just looked at and admired. And thanks to the lone nomad who happened to be walking by to complete the picture. I wonder where she could be walking in the middle of nowhere. She has a long way to go. #tibet #tibetancolors #tibetanlakes #nomad"" sky sea horizon ocean blue water green beach shore yellow","['sky', 'sea', 'horizon', 'ocean', 'blue', 'water', 'green', 'beach', 'shore', 'yellow']",0.12425549328327179,0.01111123338341713,0.011112241074442863,0.011111200787127018,0.011111502535641193,0.011111867614090443,0.2824331223964691,0.515529453754425,0.011111644096672535,0.011112191714346409
309,333,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72891028_519947868836210_113539546613604144_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=f846d57c8ed7a63bf439d119e0cfbfaf&oe=5E7400D8,1302,False,280649,"Photo by Rena Effendi @renaeffendiphoto | Every Sunday the villages of the Maramureș region in Romania transform, as people put their best clothes on and spill out onto the streets for church service. These small, rural communities have managed to preserve their cultural identity in spite of the fact that many young people choose to migrate to Western Europe in search of urban-based jobs. #followme @renaeffendiphoto for more human interest stories. #romania #culture #dailylife #tradition'","['people', 'event', 'community', 'tradition', 'crowd', 'leisure']",people event community tradition crowd leisure,0.17365625529818987,0.1000230467849735,0.12947633019026003,1,"Photo by Rena Effendi @renaeffendiphoto | Every Sunday the villages of the Maramureș region in Romania transform, as people put their best clothes on and spill out onto the streets for church service. These small, rural communities have managed to preserve their cultural identity in spite of the fact that many young people choose to migrate to Western Europe in search of urban-based jobs. #followme @renaeffendiphoto for more human interest stories. #romania #culture #dailylife #tradition' people event community tradition crowd leisure","['people', 'event', 'community', 'tradition', 'crowd', 'leisure']",0.016666967421770096,0.016667459160089493,0.016669318079948425,0.01666671596467495,0.01666671596467495,0.016666773706674576,0.01666671596467495,0.01666671596467495,0.8499957919120789,0.016666803508996964
310,334,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71057615_224061865241911_6605539412962121648_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=42240e6c1cdaabe4bba5ea0fad3f2c83&oe=5E8A9B68,415,False,197409,"Photo by Robbie Shone @shonephoto | This year's Greenland Caves Project expedition started similarly to the 2015 expedition: The team of nine flew up the east coast of Greenland in a Twin Otter crammed full of gear and food needed for the following few weeks. Twin Otters are noisy, unpressurized aircraft, which means that they fly fairly low, giving a good view of the landscape below. On July 4, after three Twin Otter flights, we landed on this sandy spit of land jutting out into the southwest end of Centrum Sø. You can just about make out the landing strip. From here, a helicopter transferred us in five rounds to camp 1, in Grottedalen.""","['aerial', 'photography', 'geology', 'sky', 'landscape', 'makhtesh', 'photography', 'desert', 'sand', 'formation', 'wadi']",aerial photography geology sky landscape makhtesh photography desert sand formation wadi,0.12215011527623602,0.031881385880003076,0.06798887763849626,0,"Photo by Robbie Shone @shonephoto | This year's Greenland Caves Project expedition started similarly to the 2015 expedition: The team of nine flew up the east coast of Greenland in a Twin Otter crammed full of gear and food needed for the following few weeks. Twin Otters are noisy, unpressurized aircraft, which means that they fly fairly low, giving a good view of the landscape below. On July 4, after three Twin Otter flights, we landed on this sandy spit of land jutting out into the southwest end of Centrum Sø. You can just about make out the landing strip. From here, a helicopter transferred us in five rounds to camp 1, in Grottedalen."" aerial photography geology sky landscape makhtesh photography desert sand formation wadi","['aerial', 'photography', 'geology', 'sky', 'landscape', 'makhtesh', 'photography', 'desert', 'sand', 'formation', 'wadi']",0.014287697151303291,0.014291667379438877,0.014289330691099167,0.014285780489444733,0.014287713915109634,0.014293435029685497,0.014290804974734783,0.014289177022874355,0.4428436756134033,0.44284072518348694
311,335,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70262430_253846398906134_3567613752382966885_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=47ae21b99fadf0ea4341f4327f2c4039&oe=5E7097ED,5421,False,1241876,"Photo by Carlton Ward Jr. @carltonward | This is Walter, a six-year-old Florida panther living at ZooTampa. He was rescued in 2017 by @MyFWC biologists and veterinarians from Highlands County, where his front left foot had been caught in a snare that cut into his bones and nearly killed him. At  @zootampa he underwent a series of surgeries and a partial amputation that saved his life. Unable to be returned to the wild, Walter was given a permanent home at ZooTampa, and  he was named after a donor who was inspired to invest in the veterinary facilities to help Walter and other Florida panthers. Walter is now an ambassador at ZooTampa, where his story can inspire nearly one million annual visitors and where 13 Florida panthers have been rescued and rehabilitated since 1988. I am working with dedicated conservationists at ZooTampa and other Florida zoos to use my #PathofthePanther project with @insidenatgeo to help protect the Florida Wildlife Corridor. I captured this portrait with a lucky 1/10-second handheld exposure, focusing through the steel mesh of his enclosure with a telephoto lens. @pathofthepanther @FL_wildcorridor #FloridaWild #Panther #KeepFLWild.'","['mammal', 'wildlife', 'vertebrate', 'terrestrial', 'animal', 'cougar', 'whiskers', 'felidae', 'puma', 'carnivore', 'snout']",mammal wildlife vertebrate terrestrial animal cougar whiskers felidae puma carnivore snout,0.7684315130454583,0.41645540447107626,0.5572458479008291,1,"Photo by Carlton Ward Jr. @carltonward | This is Walter, a six-year-old Florida panther living at ZooTampa. He was rescued in 2017 by @MyFWC biologists and veterinarians from Highlands County, where his front left foot had been caught in a snare that cut into his bones and nearly killed him. At  @zootampa he underwent a series of surgeries and a partial amputation that saved his life. Unable to be returned to the wild, Walter was given a permanent home at ZooTampa, and  he was named after a donor who was inspired to invest in the veterinary facilities to help Walter and other Florida panthers. Walter is now an ambassador at ZooTampa, where his story can inspire nearly one million annual visitors and where 13 Florida panthers have been rescued and rehabilitated since 1988. I am working with dedicated conservationists at ZooTampa and other Florida zoos to use my #PathofthePanther project with @insidenatgeo to help protect the Florida Wildlife Corridor. I captured this portrait with a lucky 1/10-second handheld exposure, focusing through the steel mesh of his enclosure with a telephoto lens. @pathofthepanther @FL_wildcorridor #FloridaWild #Panther #KeepFLWild.' mammal wildlife vertebrate terrestrial animal cougar whiskers felidae puma carnivore snout","['mammal', 'wildlife', 'vertebrate', 'terrestrial', 'animal', 'cougar', 'whiskers', 'felidae', 'puma', 'carnivore', 'snout']",0.0125000374391675,0.012500018812716007,0.012500018812716007,0.8874992728233337,0.012500093318521976,0.01250013243407011,0.012500018812716007,0.012500256299972534,0.012500056065618992,0.012500065378844738
312,336,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70647427_741924972897810_6554153965431793625_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=c643eb5cd7c6e99b46fb0a8674dd50a7&oe=5E6CF852,1331,False,306307,"Photo by Gabriele Galimberti @gabrielegalimbertiphoto | Alessia, five years old,  Castiglion Fiorentino, Italy. Take a moment and think back to your childhood, the era in your life when the only thing you knew about a bill was that it was a bird’s equivalent of lips, and your day job was to construct fantastical worlds with your favorite toys. In my Toy Stories series, I explore the connection between children and their toys, getting an insight into their tiny worlds and taking you on a trip down memory lane. Toy Stories is the result of a 30-month trip in which I visited more than 50 countries and took photographs of children and their favorite toys. I would often take part in a child’s games prior to arranging the toys for the photograph. Despite some differences, I found similarities among children living worlds apart. Even in different countries, some children’s toys had the same function for example, protecting them from dangers and things they feared in the night. Toys haven’t changed all that much since I was a kid. I’d often find the kind of toys I used to have. It was nice to go back to my childhood somehow. | Follow me @gabrielegalimbertiphoto for more photos and stories #toys #play #kids #child #children'","['dairy', 'cow', 'play', 'fun', 'stable', 'horse', 'bovine', 'horse', 'grooming', 'livestock', 'child', 'pony']",dairy cow play fun stable horse bovine horse grooming livestock child pony,0.18953257126026687,0.1022509026657448,0.13716357010355362,1,"Photo by Gabriele Galimberti @gabrielegalimbertiphoto | Alessia, five years old,  Castiglion Fiorentino, Italy. Take a moment and think back to your childhood, the era in your life when the only thing you knew about a bill was that it was a bird’s equivalent of lips, and your day job was to construct fantastical worlds with your favorite toys. In my Toy Stories series, I explore the connection between children and their toys, getting an insight into their tiny worlds and taking you on a trip down memory lane. Toy Stories is the result of a 30-month trip in which I visited more than 50 countries and took photographs of children and their favorite toys. I would often take part in a child’s games prior to arranging the toys for the photograph. Despite some differences, I found similarities among children living worlds apart. Even in different countries, some children’s toys had the same function for example, protecting them from dangers and things they feared in the night. Toys haven’t changed all that much since I was a kid. I’d often find the kind of toys I used to have. It was nice to go back to my childhood somehow. | Follow me @gabrielegalimbertiphoto for more photos and stories #toys #play #kids #child #children' dairy cow play fun stable horse bovine horse grooming livestock child pony","['dairy', 'cow', 'play', 'fun', 'stable', 'horse', 'bovine', 'horse', 'grooming', 'livestock', 'child', 'pony']",0.02000042051076889,0.020000707358121872,0.819998025894165,0.020000027492642403,0.020000027492642403,0.020000027492642403,0.020000027492642403,0.020000027492642403,0.0200006403028965,0.020000027492642403
313,337,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/70654716_1165013747029243_5523165927737981496_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=aac69d9eb1bc931be76c1bdfbd3d0604&oe=5E7E59AB,1158,False,385022,"Photo by Aaron Huey @argonautphoto | A Tuvan ""cowboy"" moves his herd outside the city of Kyzyl, in the remote Russian Republic of Tuva, in southern Siberia. This image was taken while I was hitchhiking across the Trans-Siberian Highway, from the Russian Far East to Moscow. I had seen these riders on a ridge above the road and climbed up to check out the scene. When I popped up and over I got a nod—an OK to photograph—just before he reared up. As the horse rose up, I dived to the ground to get it silhouetted against the sky and caught this frame in the first seconds of our encounter. Follow @argonautphoto for more from Siberia and beyond!  #Tuva #Siberia'","['steppe', 'grassland', 'ecoregion', 'wildlife', 'cowboy', 'horse', 'mustang', 'horse', 'plain', 'landscape', 'savanna']",steppe grassland ecoregion wildlife cowboy horse mustang horse plain landscape savanna,0.23823879196939826,0.08896058999769532,0.1486718707863765,1,"Photo by Aaron Huey @argonautphoto | A Tuvan ""cowboy"" moves his herd outside the city of Kyzyl, in the remote Russian Republic of Tuva, in southern Siberia. This image was taken while I was hitchhiking across the Trans-Siberian Highway, from the Russian Far East to Moscow. I had seen these riders on a ridge above the road and climbed up to check out the scene. When I popped up and over I got a nod—an OK to photograph—just before he reared up. As the horse rose up, I dived to the ground to get it silhouetted against the sky and caught this frame in the first seconds of our encounter. Follow @argonautphoto for more from Siberia and beyond!  #Tuva #Siberia' steppe grassland ecoregion wildlife cowboy horse mustang horse plain landscape savanna","['steppe', 'grassland', 'ecoregion', 'wildlife', 'cowboy', 'horse', 'mustang', 'horse', 'plain', 'landscape', 'savanna']",0.014285776764154434,0.014285776764154434,0.30000555515289307,0.014291936531662941,0.01428749319165945,0.585697591304779,0.014285927638411522,0.014285776764154434,0.014286169782280922,0.014287957921624184
