,Index,display_url,comments,is_video,likes,caption,labels
218,231,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/74687627_2414232885290592_6833733015306700824_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=b50ee5614eb1bb47685c7c6e5f35e346&oe=5E80BFA7,2572,FALSE,624083,"Photo by Beverly Joubert @beverlyjoubert | It\'s not easy picking out women who have shaped my life and inspired the paths that I\'ve followed. There are many. While we try not to anthropomorphize animals, there are individuals whose determination, dedication, and apparent kindness—even in the face of dire circumstances—speak volumes. One such female is a lioness in the Okavango known as Fekeetsa, a name that translates to ""overpower"" or ""overcome"" because of the odds that she faced. \nPerhaps she resonates particularly with me because I spent so much time with her after Dereck Joubert and I had been badly injured by a buffalo. We learnt her story after months of our own recovery and my close call with death. Fekeetsa was left with a broken wrist after a buffalo hunt went wrong. It should have been a death sentence, but she had young cubs to feed and she wasn\'t going to give up on them. \nDespite undeniable pain, she changed her hunting strategy and searched the swamps for baby lechwe hidden in the reeds so she wouldn\'t have to chase them. Every day she went out with the excruciating injury, and every day she brought food back for her cubs, who grew stronger and bigger. Gradually she began to heal, although she will always limp. At the beginning of this year she even adopted a cub that had strayed from its own pride and gotten lost—a phenomenon that is unheard of among lions. \nToday Fekeetsa\'s cubs are nearing her size and she has recovered enough to broaden her hunts again. She has shown a spirit that I have seen in many women over the years—a knowledge that the responsibility lies with her and the complete refusal to accept failure.\n#Fekeetsa #ThisismyTrophy\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Mammal', 'Wildlife', 'Vertebrate', 'Lion', 'Terrestrial animal', 'Felidae', 'Masai lion', 'Facial expression', 'Big cats', 'Carnivore']"
219,232,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/72363297_155980762285803_7862096340314749181_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=1df0a8de4c2a52c9828be885107c8167&oe=5E716E3D,474,FALSE,177869,"Photo by @jimrichardsonng // Sponsored by @IndigoAg // Soybeans in half-mile-long rows covered the rolling hills of Iowa last month. By now they have been harvested. Like many farmers in the American Midwest, Ben Riensche grows soybeans (in rotation with corn) because it is high-value protein and it is good for his soil. The legume, which came to Iowa from East Asia, is popular with farmers because it contributes to nitrogen fixation, thus reducing the need for artificial fertilizers. Ben also uses cover crops and no-till farming, all part of a complex farming system meant to preserve his farm’s fertility. // @IndigoAg is unlocking agriculture’s potential to help reverse climate change. That’s the vision behind the Terraton Initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. Follow @Terraton to see the progress.'","['Crop', 'Agriculture', 'Field', 'Cash crop', 'Plantation', 'Farm', 'Plant', 'Vineyard', 'Rural area', 'Flower']"
220,233,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75642491_412280212752960_3157078309193334058_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=302bbf55b29755e4717bde86376c0792&oe=5E87F1B1,1313,FALSE,302534,"Photo by Newsha Tavakolian | Negin, 28, sunbathes in the salty waters of the Caspian Sea. During Iran’s hot summers, many tourists travel up north to the cooler and green Caspian region. At public beaches, women can swim only while fully dressed, in accordance with Iran’s Islamic law. But there are also segregated beaches where they can wear outfits intended for the beach.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Water', 'Sea', 'Ocean', 'Wave', 'Wind wave', 'Recreation', 'Open water swimming', 'Swimming', 'Sky', 'Vacation']"
221,234,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73263092_2422558778015241_3123186851465771602_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=6d6a9e6bcbc4672c0ac884606df1a148&oe=5E893E37,864,FALSE,288036,"Photo by Acacia Johnson @acacia.johnson | Nat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For the next week, all of our posts and stories on @natgeo will be photographed by women, about women.\n\nPolar expedition guide Françoise Gervais plays her accordion on the stern of a ship near the Lemaire Channel in Antarctica. Originally from Quebec, Françoise is a deep-sea explorer, environmental conservation specialist, polar expedition leader, and cold-water diver—and one of the many remarkable women I\'ve photographed as part of an ongoing series about women who work in Antarctica. “What I’ve realized over the years is that a lot of women don’t realize they can do things: go on expeditions, take leadership roles, or work in extreme environments,"" she says. ""It’s not even in their subconscious. A lot of people don’t even consider guiding in the polar regions an option as a woman—and leading is a whole other story. You imagine Shackleton or Scott or Franklin. We keep hearing their names again and again. And we don’t even hear about the women.” Follow me @acacia.johnson for more stories from Antarctica and beyond. #antarctica #womeninantarctica #polar\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Accordion', 'Free reed aerophone', 'Garmon', 'Musical instrument', 'Accordionist', 'Diatonic button accordion', 'Squeezebox', 'Folk instrument', 'Concertina', 'Trikiti']"
222,235,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71846443_552085512192336_5515717967858608643_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=c4473179163ef5a99ba902a350a99b81&oe=5E77EEF7,2035,FALSE,375697,"Photo by Lynn Johnson @ljohnphoto | The November issue of National Geographic magazine discusses the state of women in the world today. Many women are rising up, fighting back, and succeeding in business and science. But this child, married at 13 years old, will remain invisible most of her life. She is flanked by her new husband and his best man. According to UNICEF, worldwide, one in three girls are married before the age of 15.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['People', 'Ritual', 'Tribe', 'Tradition', 'Temple', 'Ceremony']"
223,236,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72967606_179272379792491_4550613646076775057_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=107&oh=2b081ed12c43f66475396cf4ec2aa4ec&oe=5E74DAF6,2945,FALSE,508275,"Photo by Ami Vitale @amivitale | Mary Lengees, one of the first female elephant keepers at Reteti Elephant Sanctuary in northern Kenya, caresses Suyian, the first resident. The dedicated keepers here provide round-the-clock care to the most vulnerable elephants to ensure the best outcomes, staying with them throughout the night. Mary is a trailblazer and an inspiration to me and to all who know her. She is one of the very first indigenous Samburu keepers in all of Africa. Although the idea of women working outside of the home is new here, the community has embraced the program. When the seven women keepers return to their homes, the people in their villages rush to them to hear news about the elephants in their care. \nFollow @amivitale and @r.e.s.c.u.e to get involved and support this crucial work.\n@conservationorg @thephotosociety @natgeoimagecollection #protectelephants #elephants #stoppoaching #kenya #worthmorealive\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Human', 'Tree', 'Adaptation', 'Plant', 'Rock', 'Art']"
224,237,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75272122_397780774495444_2565717468213518751_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=3fdcc7178cede29da9681619273317ea&oe=5E7F21AA,656,FALSE,276007,"Photo by Michaela Skovranova @mishkusk | My underwater journey began at Shelly Beach in Sydney, Australia. I remember seeing a group of women swim by and playfully dive under the sea, encouraging each other as they explored and pushed their own boundaries. I feel like this gentle encouragement and playfulness is a beautiful part of womanhood and it’s something I continue to explore in my personal work. \n#women #nature #underwater #Sydney #Australia\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Water', 'Underwater', 'Organism', 'Swimming', 'Photography', 'Sunlight', 'Sea', 'Recreation', 'Marine biology']"
225,238,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/73263682_872203339863572_8516149119806283568_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=108&oh=95da8a5a22946eae4baf561a374547c9&oe=5E743189,629,FALSE,243963,"Photo by Stephen Alvarez @salvarezphoto // Sponsored by @salesforce // In the Tennessee River Gorge the eastern hardwood forest is the basis of a complex ecosystem that flourishes in a rapidly urbanizing part of the United States. The land is protected by the Tennessee River Gorge Trust, the state of Tennessee, and the Tennessee Valley Authority. A mature forest like this also acts as an effective carbon sink. In 2017 the Tennessee River Gorge Trust placed 6,000 acres of its land in the carbon offset market, locking up over 225,000 metric tons of carbon. // According to the Intergovernmental Panel on Climate Change (IPCC) Special Report on Climate Change and Land, the loss of healthy forests is a key cause of climate change. In the lead-up to COP25, the next UN meeting on #climateaction, @unfoundation encourages you to spotlight solutions to climate change using the hashtag #EyeOnClimate.'","['Nature', 'Sky', 'Natural landscape', 'Wilderness', 'Hill', 'Highland', 'Mountain', 'River', 'Reservoir', 'Fell']"
226,239,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/75208786_549074162521166_584471688399114781_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=a660268779694fb8304870d64693f5f5&oe=5E68DFF9,609,FALSE,176204,"Photo by Nora Lorek @noralorek | Lea Kadi, 67, can often be found selling coffee while seated in the shadow of her house. In South Sudan, she worked as a midwife for 35 years. Now, with a handful of customers in the neighborhood, she makes less than one dollar a week.\n\nThe civil war in South Sudan has displaced two million people. When refugees arrived to Uganda they carried their only possessions wrapped in milayas, embroidered sheets passed down for generations. Today in Bidibidi, the second largest refugee camp in the world, milayas are being sewn but there are few customers. Through the Milaya Project these women will be able to sell their art and transform their collectives into self-sufficient businesses. Follow @milayaproject for more information on how to support these women.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['People', 'Tribal chief', 'Tribe', 'Human', 'Headgear', 'Stock photography', 'Art']"
227,240,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/71507792_125641711802355_9215614148308026008_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=e6ae83e90a0d0508ad1b51b35af92fe1&oe=5E82FEFB,611,FALSE,206593,"Photo by Karla Gachet @kchete77 | \nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For the next week, all of our posts and stories on @natgeo will be photographed by women, about women.\n\nOmentoke Omene, 26, and her one- month-old baby girl go into the field to plant plantain and cut down some smaller trees, leaving room for the yuca (manioc) to grow. They are Huaorani from the community of Noneno, located along the Shiripuno River in the Amazon rainforest. Women are more likely to take care of their crops to feed their family. #amazonwomen\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Green', 'Jungle', 'Natural environment', 'Pink', 'Botany', 'Rainforest', 'Organism', 'Terrestrial plant', 'Tree', 'Plant']"
228,241,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73140174_155554155648935_5847373878243964657_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=93e6012fe1c5c92a008767c6e0611637&oe=5E84BB30,1523,FALSE,244140,"Photo by Erika Larsen @erikalarsen888 | Alicia Garza photographed in Oakland, California, January 11, 2019. Alicia Garza is a civil rights activist, writer, and co-founded the Black Lives Matter movement. In anticipation of the 100th anniversary of the 19th amendment, National Geographic is highlighting what it means to be female. As part of that coverage we photographed luminaries from around the world.\n\nCheck out the link in our bio to learn about Nat Geo’s groundbreaking new book that showcases an incredible group of history-making women. #NatGeoWomenofImpact'","['Hair', 'White', 'Shoulder', 'Beauty', 'Skin', 'Hairstyle', 'Lady', 'Joint', 'Lip', 'Long hair']"
229,242,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75576677_2458423480878657_6279229537310216283_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=c632d48848b5f075a34b982ac280d91d&oe=5E7BDC39,1068,FALSE,450900,"Photo by Cristina Mittermeier @Mitty | When this sperm whale, an old matriarch judging by the many scars in her body, started slowly swimming away, I found myself riding the strong current she created with her massive fluke. She knew I was right behind her, but she didn't seem to mind. More than once I thought about touching her, but as a wildlife photographer it's critical to pass through these moments as little more than a shadow. This is their world. So instead of giving in to my urge, I kept my distance and kept up with her slow swim for as long as I could, and then watched until she eventually disappeared into the warm waters off Dominica. Follow me @Mitty for more from my expeditions with @SeaLegacy that have changed me as an artist and a conservationist. #WhaleTail #SpermWhale #UnderwaterPhotography #ExtinctionEndsHere\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.""","['Water', 'White', 'Black-and-white', 'Monochrome photography', 'Leaf', 'Sky', 'Monochrome', 'Photography', 'Organism', 'Wave']"
230,243,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71349730_490108891837284_6373674862742316002_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=2d034e469f7da267ab97b55648aba7d1&oe=5E8481DD,363,FALSE,155127,"Photo by Katie Orlinsky @katieorlinsky | The Nalukataq, or blanket toss, is a celebratory Inupiat tradition originating from when hunters would get launched into the air on what was (and still is) a giant trampoline made out of seal skins in order to catch a glimpse of distant prey. This traditional blanket toss was held at Point Hope, Alaska’s annual whaling feast celebration in 2015. \nFor the people of Point Hope, nothing is more important than the bowhead whale. Their calendar year revolves around whaling, hunting, fishing, and gathering, a lifestyle Alaskans call subsistence, which is as much cultural tradition as dietary and economic necessity. This tradition is at risk as a result of climate change. Erosion and thawing permafrost are destroying ice cellars that store the meat while at the same time eating up the landscape, making travel and hunting increasingly dangerous on the fragile, shifting ground.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Sky', 'Crowd', 'Cloud', 'Jumping', 'Fun', 'Flip (acrobatic)', 'Tree', 'Recreation', 'Photography', 'Happy']"
231,244,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/72558594_175990700118633_1418425883499402191_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=26c4020a22339ebe2e6c291c2e2e43f0&oe=5E6D2348,545,FALSE,182558,"Photo by @jimrichardsonng // Sponsored by @IndigoAg // The corn harvest makes farmer Annie Dee happy. Driving her huge combine across her fields on the Dee River Ranch in Alabama, she gets to see the rewards coming back from a year of hard work. She watches a computer screen in the cab to see real-time yield data that shows how much corn she is harvesting—square foot by square foot—across her fields. That tells her how well she is doing at improving her soil by reducing erosion, encouraging earthworms, increasing water-holding capacity, and building soil organic matter. These things work together to help take carbon out of the atmosphere and sequester it in the soil. It’s all part of Annie’s life as a farmer. // @IndigoAg is unlocking agriculture’s potential to help reverse climate change. That’s the vision behind the Terraton Initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. Follow @Terraton to see the progress.'","['Farm', 'Field', 'Harvest', 'Vehicle', 'Rural area', 'Grass family', 'Sky', 'Harvester', 'Crop', 'Plant']"
232,245,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73527632_173412713778878_2253682981649253630_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=aae64f8272ff973405bb2571c2d484c6&oe=5E6EFC0D,13017,FALSE,881132,"Photo by Maggie Steber @maggiesteber | Katie Stubblefield sits quietly on her hospital bed during a rare moment of solitude following a full face transplant at the Cleveland Clinic in Ohio. Katie received the donation of a face in 2017, three years after losing her face during a suicide attempt with a rifle. Katie’s new face was donated by Sandra Bennington after her granddaughter, Adrea Schneider, fell into a coma from a drug overdose. \nDuring Katie\'s stay in the hospital, doctors stopped by frequently to check on her progress, sutures, and medications. Katie\'s face remained swollen several weeks after the surgery. This photo was taken for ""The Story of a Face,"" published in National Geographic magazine in 2018. #natgeowomenofvision #facetransplant  #women\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Patient', 'Hospital', 'Room', 'Dressmaker', 'Birth', 'Knitting', 'Service', 'Clinic', 'Hospital bed', 'Operating theater']"
233,246,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72694724_447087852605778_8606098139469621717_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=2822426c47d6938cc3593a7fff18d141&oe=5E806FB1,1508,FALSE,295168,"Photo by Hannah Reyes Morales @hannahreyesmorales | We are kicking off Women’s Week where we will be celebrating all the women who fearlessly push boundaries and inspire the next generation of changemakers. All of our posts and stories on @natgeo will be photographed by women, about women.\n\nMarta, a survivor of assault, sits with her husband, Apolinar, in their home. Marta describes Apolinar’s support as instrumental to her healing.\n\nMarta is part of the Malaya Lolas, a group of grandmothers in the Philippines who were collectively assaulted more than seven decades ago in a mass rape during the Second World War. In the absence of working structures to seek support and reparations, they came together, formed friendships, and rebuilt their town, which was reduced to ashes. ""We aren’t strong enough to protest in the streets anymore,"" one of the grandmothers told me. ""But we want to tell our story."" I worked on this story more than a decade after my own grandmother told me about her trauma from the war. She cannot form sentences anymore, but it felt necessary to try to recall what she wanted to impart. These grandmothers—and my own—showed me that the stories we are told are living histories that we all have a part to play in writing. \nTo see more from this project, ""Roots From Ashes,"" follow me @hannahreyesmorales.\n#Philippines #JSM2019 #worldpressphoto\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['Skin', 'Yellow', 'Lady', 'Human', 'Happy', 'Grandparent', 'Photography', 'Portrait', 'Smile', 'Art']"
234,247,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71513830_145511520052053_2475004754636927953_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=eab8ce9f857c66350930eef84e4c051e&oe=5E82D5AF,7135,FALSE,958564,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nThey say blind dogs see with their hearts, and I believe it. Mace, Miss Margaret, and Ray see just fine in their own way. How people see them is an issue when it comes to adopting dogs like them. They just need someone to believe in them.\u2063\u2063\n\u2063\u2063\nMy grandmother only had one eye. Few people knew this, including me.\u2063\u2063\n\u2063\u2063\nWhen I figured it out, I went to her with my discovery, assuming she was unaware of it too. She told me she could see just fine and winked at me with her ""good"" eye. \u2063\u2063\n\u2063\u2063\nIn the late 1940s she and my grandfather operated a diner. They routinely took in, fed, and helped those less fortunate souls who came in. Many were broken in some way, physically or psychologically, from a World War that had just ended. My grandparents never turned anyone away. \u2063\u2063\n\u2063\u2063\nTheir empathy and compassion extended beyond the doors of the restaurant. It\'s the way they treated every living creature, and they passed that on to me. \u2063\u2063\n\u2063\u2063 “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different, represents those that were down but never out because of the kindness and generosity shown to them by an unseen army of volunteers, professionals, veterinarians, and caregivers. They were never turned away. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.'","['Dog', 'Mammal', 'Vertebrate', 'Dog breed', 'Canidae', 'Carnivore', 'Beagle', 'Harrier', 'American foxhound', 'Snout']"
235,248,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71907061_477147933143440_734825791865106586_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=6bd7e2aa273ed6275387fb9459f2841e&oe=5E83F361,1921,FALSE,429035,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCaesar stands out in a crowd.\u2063\u2063\n\u2063\u2063\nHe's tall with striking good looks and impeccable manners, and he is formally attired at all times. Yet Caesar is never overdressed like a canine James Bond in a tuxedo, he always looks fashionable whether attending a posh dinner party or being chased through a Moroccan desert by villains on motorcycles.\u2063\u2063\n\u2063\u2063\nHe's a six-year-old Great Dane operating from an altitude that is well above sea level, yet he remains a gentle, humble, down-to-earth kind of guy.\u2063\u2063\n\u2063\u2063\nThere is certainly a dog for everybody, but not everybody is for every dog. That blue bandage healing up the sizable tail on Caesar is all that remains of his former relationship with living conditions that were too small for a dog of his size and intellect. He's expected to make a full recovery on all counts and looks forward to his new home.\u2063\u2063\n\u2063\u2063\nThis portrait is from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.""","['Dog', 'Vertebrate', 'Dog breed', 'Canidae', 'Mammal', 'Carnivore', 'Snout', 'Great dane', 'Sporting Group', 'Whiskers']"
236,249,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71522974_141160747173759_2429637259902054856_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=390e350ae0dea6d1e2b5f6d950df6713&oe=5E74FF6E,11138,FALSE,1236222,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCooper is short a leg but missing nothing in life.\u2063\u2063\n\u2063\u2063\nOnce upon a time he was a shelter dog, and fortunately that time has passed. Cooper is now a liveaboard on a sailboat where he serves as first mate. He is passionate about water and marine life, and he’s always on the lookout for dolphins. He does not like cats but rarely sees them when he is at sail. \u2063\u2063\n\u2063\u2063\nHe\'s a seven-year-old Rhodesian ridgeback mixed with miniature American shepherd and Labrador retriever and is known for his party tricks and leadership.\u2063\u2063\n\u2063\u2063\nIn my years as an animal photographer, I\'ve found that many dogs like music, yet few take the time to learn the lyrics to a song as Cooper has. In the studio we found ourselves in a lively duet to the hit song “Who Let the Dogs Out.” Cooper can be seen in the last image answering with the familiar refrain, ""Woof, woof, woof, woof.""\u2063\u2063\n\u2063\u2063\nI fall in love with other people\'s dogs nearly every day. Cooper is one that got away.\u2063\u2063\n\u2063\u2063\nToday I\'m sharing images from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. They may have special needs, but they are truly special.\u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.'","['Dog breed', 'Dog', 'Canidae', 'Nose', 'Snout', 'Carnivore', 'Austrian pinscher', 'Sporting Group', 'Whiskers', 'Rare breed (dog)']"
237,250,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/74603511_122020472543872_2855021617021074670_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=7d6d263c86a945ecca8ae3eb7e106d9b&oe=5E6A7AD8,1940,FALSE,348245,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCharlie is a 12-year-old blend of bulldog, Lhasa apso, Maltese, overbite, and maybe part Honey Badger.\u2063\u2063\n\u2063\u2063\nHe's a good, durable, working-class dog who was neglected and left at a shelter just two months ago. No one would have heard from him again had it not been for the kindness of the strangers who rescued him, medically cared for him, and placed him in a foster home.\u2063\u2063\n\u2063\u2063\nCharlie would be a great motivational speaker detailing the rags-to-riches story that brought him here today. You can imagine him pacing around doing a TED Talk with self-deprecating humor and a personal call to action about adoption. Some worry this would all go to his head, but I doubt it. Charlie might wonder what all the fuss is about, but then again, he might not care.\u2063\u2063\n\u2063\u2063\nThis portrait is from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different.\u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.""","['Dog', 'Canidae', 'Mammal', 'Dog breed', 'Schnoodle', 'Morkie', 'Snout', 'Puppy', 'Carnivore', 'Companion dog']"
238,251,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/72777991_2574395006157616_5046396525463491981_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=71efc436bea406ef249bbd7f9d28a6bc&oe=5E773423,2326,FALSE,469477,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nDogs were the first domesticated animals, running around with humans over the last 20,000 to 40,000 years. It's doubtful that there were animal shelters back then, but dogs have had our collective backs along the evolutionary trail ever since. \u2063\u2063\n\u2063\u2063\nDiego's a Canary Mastiff. He's wise beyond his 12 years and may be immortal, like some sort of half-human, half-dog mythical animal that possesses magical powers and speaking abilities. Legions follow him and graciously offer whole roasted supermarket chickens as peace offerings. \u2063\u2063\n\u2063\u2063\nDiego's substantial tongue betrays a previous life he'd rather not discuss, but it's functional most of the time if his jaw cooperates. Senior dogs like Diego often get overlooked for adoptions. It's hard to imagine anyone overlooking him. \u2063\u2063\n\u2063\u2063\nThis portrait is from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. They all have special needs, but they are truly special dogs. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.""","['Dog', 'Mammal', 'Vertebrate', 'Canidae', 'Dog breed', 'Carnivore', 'Alaunt', 'Perro de presa canario', 'Snout', 'Cane corso']"
